,node_key,live,geometry,longitude,latitude
1655,195530434,True,POINT (462431.5625 304663.125),-1.0789066039524435,52.63613469730514
1656,195530458,True,POINT (462549.15625 304712.96875),-1.077159784384377,52.63656920496667
1657,6552338647,True,POINT (462559.5625 305047.78125),-1.0769427059446035,52.63957748630642
1658,192297359,True,POINT (462256.3125 305017.03125),-1.081429231107286,52.6393359000887
1659,192297363,True,POINT (462280.5 304984.84375),-1.0810779067463587,52.63904381049624
1660,2276758893,True,POINT (462053.125 305298.84375),-1.0843785784896938,52.64189221991182
1661,6620395336,True,POINT (462166.09375 305134.4375),-1.0827402016734886,52.640401537294416
1662,10870335,True,POINT (463524 304311.5625),-1.0628338998922997,52.6328481324627
1663,27220510,True,POINT (463434.28125 304066.21875),-1.0642063881669406,52.630653327661896
1664,1676184700,True,POINT (463600.40625 304253.46875),-1.0617162897201875,52.632317024214636
1665,195529988,True,POINT (463445.4375 304399.90625),-1.063977591320066,52.63365138466693
1666,27177530,True,POINT (463399 303949.53125),-1.0647499430674277,52.62960859296225
1667,192297013,True,POINT (463186.75 304106.90625),-1.067855312278054,52.631047866850345
1668,1676184656,True,POINT (463754.28125 304228.9375),-1.0594477929478228,52.632078505263486
1669,132149167,True,POINT (463723.09375 304246.21875),-1.0599052007006269,52.63223749372844
1670,195529990,True,POINT (463429.15625 304386.53125),-1.0642206892779003,52.633533062667304
1671,1676184691,True,POINT (463461.0625 304414.21875),-1.0637440074466262,52.633778209491645
1672,132149172,True,POINT (463375.90625 304475.75),-1.064990292310365,52.634341216770046
1673,96567665,True,POINT (463498.0625 303937.8125),-1.0632888119330715,52.62949170085767
1674,192297046,True,POINT (463170.5625 304126.1875),-1.0680907656624141,52.63122305775814
1675,1676184661,True,POINT (463761.34375 304229.28125),-1.0593433916581916,52.63208076697303
1676,195529993,True,POINT (463482.78125 304329.78125),-1.0634393441811605,52.63301670590065
1677,195530013,True,POINT (463365.78125 304458.21875),-1.0651432360112467,52.63418481674778
1678,1676184694,True,POINT (463428.1875 304451.5625),-1.0642225326727348,52.63411771057201
1679,1676184658,True,POINT (463594.0625 304274.40625),-1.0618059826079078,52.63250596328072
1680,193977733,True,POINT (463316 304530.8125),-1.0658648017983539,52.63484312673509
1681,132149176,True,POINT (463419.125 304552.9375),-1.0643369854725047,52.63502997911917
1682,10870348,True,POINT (465336.40625 304021.3125),-1.0361160261953366,52.630024475468474
1683,27177590,True,POINT (465333.96875 303959.09375),-1.0361643191072811,52.62946551781253
1684,30800775,True,POINT (465474.125 304026.53125),-1.0340805701658153,52.630054819408905
1685,68513964,True,POINT (465105.53125 304064.9375),-1.0395180024188726,52.630444288055344
1686,68513971,True,POINT (465136.875 304200.40625),-1.0390283077302498,52.631658190142936
1687,66768609,True,POINT (464941.15625 304122.71875),-1.0419348871105654,52.6309833084552
1688,68513994,True,POINT (465401.65625 304305.1875),-1.0350960172538528,52.6325682282851
1689,68514004,True,POINT (465290.46875 304170.28125),-1.0367652327254657,52.63136899210598
1690,95665744,True,POINT (464776.0625 304161.34375),-1.044366200251772,52.63135017992234
1691,10871663,True,POINT (455298.96875 300163.8125),-1.1850410683266752,52.596463250870755
1692,659435588,True,POINT (455362.1875 300162.21875),-1.1841081235646533,52.59644250204336
1693,17476966,True,POINT (455337.6875 300133.1875),-1.1844746272112696,52.5961840339315
1694,659435452,True,POINT (455246.6875 300241.9375),-1.185799809154071,52.597170812484805
1695,1619590700,True,POINT (455390.59375 300202),-1.183682157194575,52.59679720202512
1696,926141957,True,POINT (455361.71875 300112.125),-1.1841234054650696,52.595992263569286
1697,926141838,True,POINT (455314.5625 300094.65625),-1.184822414062593,52.59584003073707
1698,926497099,True,POINT (455263.71875 300259.65625),-1.1855454434625219,52.59732835602302
1699,1619590714,True,POINT (455420.09375 300246.625),-1.183239228673265,52.59719532893717
1700,17476967,True,POINT (455387.34375 300085.25),-1.1837496315572538,52.595748082295195
1701,10927425,True,POINT (453644.40625 307608.03125),-1.2082587273511753,52.66354385769469
1702,3095632549,True,POINT (454511.5625 308192.75),-1.1953419644021885,52.6687134602395
1703,1191277400,True,POINT (454653.125 308301.90625),-1.1932307577736028,52.66968041714137
1704,4959044129,True,POINT (454469.9375 308231.78125),-1.19595099328633,52.669068479180766
1705,6753302166,True,POINT (454502.9375 308429.1875),-1.1954304685968549,52.67083961063982
1706,3095663788,True,POINT (454477.40625 308297.90625),-1.1958296507028738,52.66966211345525
1707,3095632551,True,POINT (454428.65625 308235.4375),-1.1965607799152238,52.66910548231874
1708,10927435,True,POINT (454802.09375 308543.25),-1.1909880046669805,52.67183479163382
1709,2030110520,True,POINT (454788.84375 308505.625),-1.1911901762915902,52.67149792593517
1710,1191279006,True,POINT (454872.46875 308537.15625),-1.1899483805593984,52.67177291111298
1711,3816884545,True,POINT (454561.59375 308626.375),-1.1945305504773551,52.67260619609185
1712,1052621651,True,POINT (454774.875 308472.3125),-1.1914022573822463,52.67119989641392
1713,2030110488,True,POINT (454754.125 308510.34375),-1.1917027770152633,52.67154384272661
1714,1191278996,True,POINT (454876.6875 308608.125),-1.189874202108478,52.67241040632704
1715,1194166335,True,POINT (454908.84375 308537.3125),-1.1894104773958933,52.67177063952639
1716,3818807332,True,POINT (454534.5 308653.53125),-1.1949267083159907,52.67285301859527
1717,298587887,True,POINT (454714.71875 308868.59375),-1.1922261019328948,52.674768040235065
1718,1052621669,True,POINT (454897.875 308396.5625),-1.1895960742372436,52.670506579461964
1719,1191279000,True,POINT (454801.78125 308596.28125),-1.1909838233050527,52.67231150875672
1720,1191278999,True,POINT (454979.6875 308586.46875),-1.1883547254408389,52.67220532684239
1721,1194166293,True,POINT (454920.1875 308498.5),-1.1892491933636935,52.67142061619178
1722,3818807333,True,POINT (454514 308629.25),-1.1952338589803442,52.672636817839994
1723,298587905,True,POINT (454638.71875 308911),-1.1933429729597105,52.67515687164224
1724,3826541989,True,POINT (454767.40625 308826.90625),-1.1914538742187561,52.674388010429915
1725,12444555,True,POINT (458917.03125 309530.65625),-1.1299648085449687,52.68027940996908
1726,19110392,True,POINT (458878.5625 309531.96875),-1.1305335136945671,52.68029538087138
1727,14490074,True,POINT (458933.4375 309432.9375),-1.1297396189230684,52.67939927305737
1728,14490075,True,POINT (459087.34375 309563.34375),-1.1274400943156513,52.68055471569028
1729,19081720,True,POINT (458886.4375 309698.21875),-1.130387373734662,52.681788883967556
1730,19110411,True,POINT (458653.65625 309510.6875),-1.1338635850932528,52.680128436389325
1731,14194206,True,POINT (459102.46875 309473.6875),-1.1272324589820328,52.67974718437746
1732,14490080,True,POINT (459088.0625 309623.1875),-1.1274187470982642,52.68109254947279
1733,19240092,True,POINT (458802.25 309694),-1.1316332725504388,52.68176008864785
1734,19110431,True,POINT (458635.625 309508.875),-1.1341305823990109,52.68011409222067
1735,19110410,True,POINT (458633.65625 309597.0625),-1.1341440283853297,52.680906989169365
1736,14490088,True,POINT (459137.375 309701.5625),-1.1266753716209559,52.68179166195218
1737,19081715,True,POINT (458893.3125 309743.3125),-1.130277641901291,52.68219346845151
1738,2007409591,True,POINT (459205.28125 309600.90625),-1.1256890908314383,52.68087950127982
1739,4058514969,True,POINT (459188.9375 309809.125),-1.1258934574437829,52.682752879076126
1740,13888906,True,POINT (456266.75 304259.96875),-1.1700593406148714,52.63318368885499
1741,494948658,True,POINT (456239.8125 304140.03125),-1.1704776966987374,52.6321083829914
1742,4586747599,True,POINT (456312.84375 304248.84375),-1.1693802487136575,52.63307891807294
1743,443376016,True,POINT (456173.40625 304269.375),-1.1714367970320534,52.63327788851749
1744,494948660,True,POINT (456208.03125 304144.4375),-1.1709464704232333,52.63215127513761
1745,495410778,True,POINT (456494.75 304112.84375),-1.166716007508241,52.63183757976114
1746,4497651165,True,POINT (456325 304359),-1.1691819029981603,52.63406782931061
1747,443376031,True,POINT (456380.3125 304229.03125),-1.1683868494440393,52.63289383801149
1748,443376015,True,POINT (456141.875 304369.375),-1.1718856716387376,52.63418002263091
1749,420385293,True,POINT (455811.40625 304151.96875),-1.176804775507303,52.63225981583511
1750,494948659,True,POINT (456579.5 304103.25),-1.1654655981285107,52.63174253407127
1751,495410813,True,POINT (456542.09375 303949.75),-1.1660444419506417,52.630366647176075
1752,443376005,True,POINT (456399.375 304430.9375),-1.168070809313129,52.63470675138892
1753,443376023,True,POINT (456064.5625 304477.59375),-1.1730095700297363,52.63516075308222
1754,1778649596,True,POINT (455790.125 304139.03125),-1.1771213579442212,52.63214570658978
1755,1767679827,True,POINT (455803.09375 304127.40625),-1.1769317231702454,52.632039881411096
1756,13888909,True,POINT (456448.3125 304213.03125),-1.1673849597357409,52.63274296421612
1757,443376007,True,POINT (456466.90625 304424.5625),-1.1670741622617755,52.63464244039473
1758,443376032,True,POINT (456534.625 304204.53125),-1.1661112522359958,52.63265759454263
1759,443376008,True,POINT (456539 304420.8125),-1.1660096616013889,52.63460124223664
1760,510598719,True,POINT (456595.8125 304199.46875),-1.165208150954051,52.632605725173335
1761,443376013,True,POINT (456651.78125 304438.875),-1.1643402965586702,52.63475186505606
1762,443376044,True,POINT (456526.15625 304527.5),-1.166181193128805,52.63556156659064
1763,13888918,True,POINT (457138.25 304268.78125),-1.1571823847129772,52.63317204107461
1764,558843537,True,POINT (457142.28125 304259.15625),-1.157124489713143,52.63308510080661
1765,248683737,True,POINT (457391.5 304361.96875),-1.1534247431979423,52.633983013583446
1766,357638088,True,POINT (457086.03125 304247.25),-1.1579575721240074,52.63298398565143
1767,357638090,True,POINT (457107.65625 304276.09375),-1.1576331106370155,52.6332409846774
1768,559559041,True,POINT (457102.96875 304241.84375),-1.1577082737829685,52.63293361211172
1769,558843538,True,POINT (457161.34375 304231.21875),-1.1568476895897712,52.63283197439627
1770,14616295,True,POINT (457451.84375 304357.15625),-1.1525340529834054,52.63393338379357
1771,13888923,True,POINT (457453 304368.875),-1.1525149355880175,52.63403859842494
1772,248683735,True,POINT (457373.65625 304384.65625),-1.1536844349556012,52.634188828423625
1773,1692437481,True,POINT (457026.9375 304246.3125),-1.1588307733346197,52.632981758214896
1774,559559062,True,POINT (457118.59375 304308.375),-1.1574659488120265,52.63353000419255
1775,27184663,True,POINT (457464.15625 304321.0625),-1.1523584152872126,52.633607645654074
1776,1778649688,True,POINT (457460.5625 304358.28125),-1.1524050459048985,52.63394257498903
1777,1778649719,True,POINT (457453.5 304378.125),-1.1525059423298714,52.63412169143345
1778,1778649701,True,POINT (457460.625 304369.34375),-1.152402201379474,52.63404200630367
1779,559559065,True,POINT (457189.71875 304317.25),-1.1564136153450255,52.63360230467192
1780,1778649784,True,POINT (457437.375 304434.0625),-1.1527344652381863,52.63462620229422
1781,14616293,True,POINT (457461.15625 304428.6875),-1.1523840465334918,52.63457537558472
1782,13888925,True,POINT (457647.9375 304383.71875),-1.149632317460588,52.63415139585303
1783,559559091,True,POINT (457330.90625 304462.25),-1.1543025867200902,52.63489080701125
1784,248683713,True,POINT (457529 304413.59375),-1.151384325974116,52.63443252915096
1785,248683715,True,POINT (457459.53125 304511.4375),-1.152393683677101,52.63531936526166
1786,13888928,True,POINT (457739.5 304370.15625),-1.148281925081436,52.63401977250728
1787,248683723,True,POINT (457604.4375 304399.96875),-1.1502721646136318,52.63430207219699
1788,248683717,True,POINT (457740.59375 304401.96875),-1.148260214220606,52.63430561030497
1789,130236301,True,POINT (457876.46875 304362.75),-1.1462596292584437,52.6339386402176
1790,1102915397,True,POINT (457788.25 304349.9375),-1.1475652183228338,52.6338328535954
1791,248683719,True,POINT (457771.8125 304403.15625),-1.147798774480267,52.634312968860456
1792,248683720,True,POINT (457663.8125 304424.28125),-1.1493907083010493,52.63451431820259
1793,13888930,True,POINT (457888.9375 304364.78125),-1.1460750595580027,52.633955571442186
1794,1045598535,True,POINT (457881.1875 304404.96875),-1.1461825284158909,52.63431763068543
1795,130236297,True,POINT (457871.46875 304340.96875),-1.1463373093197267,52.633743386661074
1796,248683722,True,POINT (457660.09375 304397.96875),-1.1494502356839345,52.634278196524825
1797,248683725,True,POINT (457600.59375 304426.9375),-1.150324258001112,52.63454489422051
1798,27183366,True,POINT (457884.4375 304339.625),-1.1461459438947252,52.63372992784787
1799,1045597905,True,POINT (457914.46875 304368.84375),-1.145697147619766,52.633989369796076
1800,1045598712,True,POINT (457889.96875 304392.5625),-1.1460549630700585,52.634205179640716
1801,199259963,True,POINT (457844.21875 304459.6875),-1.1467191460002513,52.6348134159286
1802,1045598802,True,POINT (457834.8125 304344.90625),-1.1468781811370061,52.63378267928009
1803,1045599321,True,POINT (457865.84375 304289.4375),-1.146429425193049,52.63328078496811
1804,1045598923,True,POINT (457876.65625 304290.59375),-1.1462694805914502,52.633290027600694
1805,1045599557,True,POINT (457967.09375 304330.65625),-1.1449263511950245,52.633640506184484
1806,130227790,True,POINT (457960.125 304377.125),-1.1450211672294202,52.634058943586
1807,1102915399,True,POINT (458048.3125 304356.0625),-1.1437219704208077,52.63386021262681
1808,13888938,True,POINT (458161.28125 304353.46875),-1.1420534215835125,52.63382482804991
1809,13888939,True,POINT (458194.71875 304379.4375),-1.1415548476114683,52.63405467657208
1810,130236279,True,POINT (458100.5 304494.3125),-1.1429266726431857,52.635097329518935
1811,4034443919,True,POINT (458082.84375 304347.46875),-1.1432133128343587,52.63377927885608
1812,94664675,True,POINT (458199.15625 304412.84375),-1.1414834113317045,52.63435448087059
1813,26941944,True,POINT (458232.8125 304324.75),-1.1410016716862585,52.63355902859743
1814,1515357768,True,POINT (458153 304488.5625),-1.1421520243857277,52.6350400327062
1815,17137675,True,POINT (458254.15625 304457.1875),-1.1406630226622392,52.63474718507785
1816,1102915333,True,POINT (458026.34375 304328.90625),-1.144051300217628,52.63361845723112
1817,663422170,True,POINT (458274 304463.40625),-1.1403687492034322,52.63480095752356
1818,30841425,True,POINT (458267.21875 304508.9375),-1.1404609189870716,52.63521095131201
1819,2240157599,True,POINT (458234.75 304845.8125),-1.1408813262764228,52.6382425001167
1820,663425654,True,POINT (458317.53125 304471.375),-1.1397241988039652,52.63486791973335
1821,4535419082,True,POINT (458389.96875 304513.03125),-1.1386466288892025,52.635234582396734
1822,1643072833,True,POINT (458395.21875 304514.375),-1.1385688256484283,52.63524609722211
1823,13889067,True,POINT (459775.84375 305029.3125),-1.1180778285700708,52.639724677158135
1824,20974960,True,POINT (459705.09375 304988.28125),-1.1191306320521421,52.639363635669945
1825,2289036186,True,POINT (459802.875 305004.84375),-1.11768284134105,52.63950176352619
1826,4116164038,True,POINT (459783.71875 305032.8125),-1.117960835547205,52.63975527154051
1827,20974961,True,POINT (459667.96875 304957.4375),-1.119684748082264,52.6390904675066
1828,20974958,True,POINT (459739.46875 304953.5),-1.1186289960464166,52.639047223205424
1829,4116164037,True,POINT (459797.4375 305016.25),-1.1177611227608966,52.63960488836268
1830,1039362214,True,POINT (459630.71875 304916.09375),-1.1202425971631444,52.638722929541736
1831,20974957,True,POINT (459710.46875 304920.59375),-1.1190634317076302,52.63875462602983
1832,333731942,True,POINT (460224.78125 302086.625),-1.111979802105895,52.61322433523634
1833,333731974,True,POINT (460148.1875 302447.9375),-1.1130452472559598,52.61648052666141
1834,5057946212,True,POINT (460238.5 302385.03125),-1.111722947654472,52.61590509254791
1835,297519607,True,POINT (460101.0625 302592.40625),-1.113714974902461,52.61778431606694
1836,3075335019,True,POINT (459954.40625 302725.625),-1.1158567519360352,52.6189979558277
1837,14490067,True,POINT (458962.28125 303531.34375),-1.1303659332699107,52.62634874265055
1838,30251392,True,POINT (459175.46875 303968.09375),-1.1271387551703356,52.63025140164039
1839,30251390,True,POINT (459221.59375 304028.65625),-1.1264465233172716,52.63079075822331
1840,1074587746,True,POINT (459147.5 303780.0625),-1.1275855364057739,52.62856428998121
1841,14194124,True,POINT (459527.875 308880.96875),-1.1210478543198807,52.67437299599302
1842,14194126,True,POINT (459557.9375 308893.21875),-1.1206010911475943,52.67447980989315
1843,18715810,True,POINT (459541.09375 308859.875),-1.1208561856098918,52.674181943384205
1844,18715809,True,POINT (459590.75 309043.59375),-1.1200887210280686,52.67582787054741
1845,18720119,True,POINT (459533.15625 308836.5625),-1.1209777665635412,52.67397326686728
1846,18715804,True,POINT (459581.28125 309060.6875),-1.120225659977371,52.675982558490226
1847,1922291069,True,POINT (459594.53125 309066.28125),-1.1200287068107053,52.676031384361025
1848,18667773,True,POINT (459317.21875 308508.8125),-1.1242298352052615,52.67105088010895
1849,18715786,True,POINT (459155.78125 308676),-1.126586974408745,52.67257127384672
1850,18968657,True,POINT (459672.46875 308825.21875),-1.1189197370004291,52.67385601113938
1851,1922290994,True,POINT (459573.65625 309077.59375),-1.120335367970092,52.67613535862437
1852,14194128,True,POINT (458799.21875 308871.90625),-1.131824584716245,52.674370926569786
1853,14194172,True,POINT (458763.28125 308970.0625),-1.132338541038107,52.675257106856364
1854,2339326089,True,POINT (458953.4375 308880.78125),-1.1295424661982945,52.67443397960245
1855,6322749427,True,POINT (458952.59375 308900),-1.1295515106958767,52.67460682129732
1856,14490068,True,POINT (458860.03125 309307.1875),-1.1308476801199776,52.678276917395394
1857,14590155,True,POINT (458862.84375 309201.84375),-1.1308248761859203,52.67732971747546
1858,14194193,True,POINT (458723.1875 308416.75),-1.1330298759470496,52.6702879209809
1859,14194218,True,POINT (458704.40625 310009.375),-1.1330242779915467,52.684605463201414
1860,19240066,True,POINT (458707.90625 309927.625),-1.1329870577980012,52.68387026531697
1861,19240078,True,POINT (458618.96875 310025.28125),-1.1342851682451436,52.68475767144692
1862,19081719,True,POINT (458917.9375 309976.5),-1.129871785112621,52.68428682797209
1863,19110407,True,POINT (458538.25 310031.78125),-1.1354779404876998,52.68482480824321
1864,19240079,True,POINT (458719 309687.6875),-1.1328656767440863,52.68171235890207
1865,2763570805,True,POINT (458906.875 309822.78125),-1.1300628591625013,52.68290631067799
1866,19240062,True,POINT (458990.375 309969.6875),-1.1288015804136868,52.68421772592942
1867,19240149,True,POINT (458423.15625 310015.59375),-1.137183183323378,52.684691704440496
1868,19110433,True,POINT (458538.59375 309970.65625),-1.1354837029587206,52.68427534168499
1869,2763570810,True,POINT (458797 309693.75),-1.1317109654184216,52.68175841012736
1870,14194227,True,POINT (459129.15625 307982.3125),-1.1271049112159237,52.66633887710375
1871,18968648,True,POINT (459066.15625 307872.75),-1.128055958392968,52.66536091452641
1872,18668134,True,POINT (459156.96875 308036.625),-1.1266839756495333,52.66682404360875
1873,18668002,True,POINT (459056.125 308010.40625),-1.1281796492437393,52.666599346662494
1874,5007252439,True,POINT (459069.84375 307869.5),-1.1280020214800808,52.66533130048189
1875,5007252446,True,POINT (459061.59375 307866.90625),-1.128124458251934,52.66530888330255
1876,18668133,True,POINT (459054.78125 308077.875),-1.128187450728035,52.66720594446421
1877,1728774799,True,POINT (459184.65625 308088.40625),-1.1262653325590224,52.667286469700535
1878,18668003,True,POINT (459014.0625 308009.0625),-1.1288017844838278,52.666591839811275
1879,1728774754,True,POINT (459053.9375 308143.21875),-1.1281882396576426,52.667793387003684
1880,14324398,True,POINT (458577.71875 308773.125),-1.135117583817983,52.67350695692543
1881,14324399,True,POINT (458619.4375 308773.5),-1.1345006062331966,52.673505825873406
1882,14324408,True,POINT (458602.21875 308985.28125),-1.134717626204579,52.675411308687536
1883,5007208150,True,POINT (458675.125 308992.21875),-1.133638253848212,52.675465794209366
1884,5007208147,True,POINT (458669.8125 308967.1875),-1.1337212647835588,52.67524137155746
1885,14490069,True,POINT (458831.28125 309430.59375),-1.13125086184251,52.67938928530429
1886,14490093,True,POINT (458918.59375 309326.375),-1.1299781750892322,52.67844303463053
1887,14324424,True,POINT (458881.5625 309148.15625),-1.1305576298883262,52.67684511124272
1888,14556899,True,POINT (458969.1875 309148.5),-1.1292617273197507,52.67683869166063
1889,14414808,True,POINT (458836.875 303723.59375),-1.132184193588231,52.628090399408094
1890,14414827,True,POINT (458947.75 303664.40625),-1.1305568837301336,52.62754637616962
1891,18715801,True,POINT (459585.21875 309083.96875),-1.120163228316129,52.67619139220288
1892,19240056,True,POINT (459137.96875 309725.46875),-1.1266623048342257,52.6820064810992
1893,19081724,True,POINT (459171.3125 309691.59375),-1.1261752189546554,52.681698358778235
1894,19081714,True,POINT (458904.84375 309810.875),-1.1300950282963271,52.68279951043942
1895,19081725,True,POINT (459142.84375 309806.40625),-1.1265756930670239,52.682733465117465
1896,19240057,True,POINT (459034.15625 309731.53125),-1.1281966301445967,52.68207227357063
1897,19240063,True,POINT (458803.40625 309826.84375),-1.1315924938400976,52.68295404481361
1898,5653173702,True,POINT (459131.375 309957.125),-1.1267183058432457,52.68408946541494
1899,19240053,True,POINT (459033.28125 309722.0625),-1.1282112658641554,52.68198725783966
1900,14496809,True,POINT (459363.25 309372.34375),-1.1233938810223874,52.67880779391709
1901,18971450,True,POINT (459478.25 309428.46875),-1.121683015659632,52.67929969264903
1902,14496813,True,POINT (459404.53125 309320.625),-1.1227926780159954,52.67833839949017
1903,18971458,True,POINT (459300.3125 309447.9375),-1.1243110867308541,52.67949415405033
1904,18968789,True,POINT (459473.21875 309622.6875),-1.121722416846198,52.68104599757315
1905,18968786,True,POINT (459540.4375 309627.65625),-1.1207273634995039,52.68108329155354
1906,14496814,True,POINT (459433.59375 309266.75),-1.1223725769239163,52.6778509580368
1907,20234062,True,POINT (459622.5 309375.125),-1.1195593009221134,52.678804385107654
1908,19077622,True,POINT (459318.71875 309453.4375),-1.124037881331276,52.67954158060129
1909,20234067,True,POINT (459470.625 309715.96875),-1.1217439638444655,52.6818847489455
1910,5653162606,True,POINT (459589.3125 309638.40625),-1.120002566502119,52.68117455628897
1911,18968758,True,POINT (459685.46875 309266.15625),-1.1186477587784884,52.67781799084272
1912,18968755,True,POINT (459717.5625 309384.71875),-1.1181516754400935,52.67888017145679
1913,20234066,True,POINT (459644.1875 309730.09375),-1.119174394859187,52.681992671161645
1914,19077617,True,POINT (459310.375 309680.28125),-1.1241205034478832,52.68158150003122
1915,18968760,True,POINT (459666.03125 309185.5625),-1.1189497872157002,52.67709570286972
1916,18968756,True,POINT (459706.71875 309343.0625),-1.1183195823680112,52.67850693316896
1917,18968766,True,POINT (459559.34375 309203.96875),-1.1205242171136047,52.67727286280762
1918,1922291088,True,POINT (459592.59375 309080.5625),-1.1200547801860543,52.67615996541741
1919,1922291092,True,POINT (459595.90625 309070.15625),-1.1200076733392255,52.67606606426059
1920,18720133,True,POINT (459610.15625 309077.25),-1.1197956604253638,52.67612826287726
1921,14615321,True,POINT (457702.09375 305513.53125),-1.14863511099644,52.64430122267213
1922,685534967,True,POINT (457715.53125 305480.15625),-1.1484423624930575,52.643999797898026
1923,14615334,True,POINT (457724.75 305476),-1.1483068581464442,52.64396145975981
1924,685534976,True,POINT (457750.8125 305472.125),-1.1479223972184283,52.64392386047811
1925,27184658,True,POINT (457588.65625 305365.875),-1.1503371577722958,52.64298601084964
1926,14615323,True,POINT (457697.28125 305473.46875),-1.148713218353924,52.64394162309469
1927,14615325,True,POINT (457653.4375 305296.4375),-1.149391981482859,52.64235499069302
1928,261641906,True,POINT (457570.125 305326.0625),-1.1506179275030968,52.64263011007472
1929,381176506,True,POINT (457700.09375 305280.3125),-1.1487053588855232,52.64220509794235
1930,685538286,True,POINT (457562.3125 305310.75),-1.150736038293048,52.642493297510455
1931,381176501,True,POINT (457665.875 305184.875),-1.149227646036006,52.64135086765158
1932,14615331,True,POINT (457459.78125 305834.46875),-1.1521601337026315,52.64721170552586
1933,250611841,True,POINT (457409.125 305892.46875),-1.1528986896767248,52.64773840357984
1934,698662719,True,POINT (457331.65625 305831.09375),-1.1540542247810377,52.64719489717091
1935,698662695,True,POINT (457619.5 305724.78125),-1.1498188348768221,52.646208849182116
1936,698662736,True,POINT (457635.75 305764.0625),-1.1495718411460731,52.646560214355866
1937,685534978,True,POINT (457797.65625 305465.625),-1.1472313021698126,52.64386045558113
1938,381175802,True,POINT (457744 305265.875),-1.1480590826400425,52.642070661774696
1939,1179190098,True,POINT (457252 305954.09375),-1.155210131075996,52.64830890576783
1940,1179190114,True,POINT (457230.4375 305846.71875),-1.1555473897124844,52.6473460121831
1941,1179190122,True,POINT (457187.40625 305902.84375),-1.1561736247387553,52.64785503327743
1942,1179190138,True,POINT (457252.6875 305817.75),-1.155223581578755,52.64708327702185
1943,14616156,True,POINT (454400.84375 306674.6875),-1.1972290272368808,52.65507900418531
1944,2030143071,True,POINT (454580.59375 306753.5),-1.1945590567571196,52.65576941188201
1945,1078757610,True,POINT (454547.5 306575.5),-1.1950776140713972,52.65417272758384
1946,2540415939,True,POINT (454309.40625 306543.78125),-1.198602111888133,52.653911457493344
1947,14616161,True,POINT (454186.40625 306441.9375),-1.2004368723288885,52.65300827937866
1948,3794284672,True,POINT (454453.96875 306488.1875),-1.1964744923713624,52.65339727140876
1949,14616204,True,POINT (453249.4375 305705.40625),-1.2144045993010972,52.64648030944694
1950,2718853832,True,POINT (453335.53125 305786.8125),-1.2131191278119653,52.647203619239576
1951,250764735,True,POINT (453395.03125 305890.75),-1.2122230055188228,52.64813205749554
1952,2857829245,True,POINT (453372.96875 305623.25),-1.2125922461132146,52.64572970569402
1953,824808583,True,POINT (453456.28125 305846.4375),-1.211324949308413,52.64772771981796
1954,1775452699,True,POINT (453676.8125 306059.46875),-1.2080311425194687,52.649620894348345
1955,2857829227,True,POINT (453480.96875 305591.96875),-1.2110012491602262,52.645437910201956
1956,14616269,True,POINT (455210.6875 305406.40625),-1.1854702374368036,52.643597022950125
1957,256334197,True,POINT (455252.09375 305467.71875),-1.1848481137709244,52.64414394227327
1958,256334198,True,POINT (455175.65625 305358.9375),-1.1859958306592755,52.64317389205344
1959,1674993680,True,POINT (455284.71875 305308.34375),-1.1843926346798035,52.64270803623459
1960,250764131,True,POINT (454852.8125 305547.1875),-1.1907353838013488,52.644898702352165
1961,256334196,True,POINT (455289.03125 305539.8125),-1.1842902105024167,52.64478822313412
1962,1674993774,True,POINT (455320.96875 305443.4375),-1.1838343641579148,52.64391867921135
1963,256334200,True,POINT (455173.09375 305328.5),-1.1860387753196482,52.64290055546075
1964,1078798326,True,POINT (455141.625 305349.875),-1.1865002331169567,52.6430958835278
1965,14616271,True,POINT (455327.625 305291.75),-1.1837613773739666,52.64255451393032
1966,14616276,True,POINT (455315.125 305264.65625),-1.1839506228422125,52.64231224555493
1967,1914265527,True,POINT (454836.5625 305470.6875),-1.1909882105567762,52.64421269767439
1968,3183005409,True,POINT (454700.84375 305579.875),-1.1929757630097086,52.645207835536375
1969,298580964,True,POINT (454884.15625 305719.5625),-1.1902435778560794,52.64644498459378
1970,2540352314,True,POINT (455138.75 305575.65625),-1.186505073165748,52.645125677729574
1971,1674993757,True,POINT (455309.46875 305396.875),-1.1840120937057457,52.643501308450034
1972,1674993725,True,POINT (455313.53125 305319.28125),-1.1839650379813806,52.64280342074362
1973,256334204,True,POINT (455214.78125 305236.96875),-1.1854380295134226,52.64207356741031
1974,1078798323,True,POINT (455094.1875 305371.78125),-1.1871975829128183,52.64329760349457
1975,14616275,True,POINT (455329.84375 305293.125),-1.183728360598049,52.64256664774165
1976,968749864,True,POINT (454826.09375 305420.40625),-1.1911512504650161,52.64376178480512
1977,1914265468,True,POINT (454774.09375 305481.90625),-1.191909497677142,52.64431983796656
1978,2018433211,True,POINT (454614.5625 305598.5),-1.1942477562098777,52.64538392649956
1979,6774744980,True,POINT (454711.09375 305665.71875),-1.1928100851525352,52.645978437497796
1980,968749819,True,POINT (455030.4375 305690.78125),-1.1880865571069374,52.646171487891976
1981,298580887,True,POINT (454783.9375 305741.9375),-1.1917209499922106,52.646656217675975
1982,19845349,True,POINT (455378.96875 305350.25),-1.1829928688895104,52.64307513125976
1983,14616274,True,POINT (455368.25 305283.84375),-1.1831623803389733,52.64247931075274
